date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:35:19	16375/16375	---M-Z	200	added ('OK')	text/css	etag:%223ff7-68c3e111-413f5;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min.css?ver=1713977745	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min2d2b.css	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:19	12364/12364	---M-Z	200	added ('OK')	text/css	etag:%22304c-68c3e111-413f2;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style.css?ver=1713977745	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style2d2b.css	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:19	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.566.delayed	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:19	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.567.delayed	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Sep%202025%2000:05:17%20GMT	https://eduma.thimpress.com/demo-main/?p=143	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/indexdc22.html	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:21	1289/1289	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2025%20Sep%202025%2000:05:18%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Feduma.thimpress.com%2Fdemo-main%2Fproduct%2Fluggage-tag%2F&description=Donec%20faucibus%20pharetra%20enim%20et%20imperdiet.%20Nunc%20tincidunt%20ut%20sem%20sed%20aliquam.%20Nullam%20ut%20leo%20molestie%2C%20vehicula%20justo%20sed%2C%20eleifend%20augue.%20Vestibulum%20ut%20scelerisque%20magna.%20Aenean%20in%20odio%20congue%2C%20posuere%20urna%20in%2C%20dictum%20diam.&media=https%3A%2F%2Feduma.thimpress.com%2Fdemo-main%2Fwp-content%2Fuploads%2Fsites%2F95%2F2013%2F06%2Fproduct-3.png	C:/My%20Web%20Sites/Edu/Edu/pinterest.com/pin/create/button/index53cd.html	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:21	376788/376788	---M--	200	added ('OK')	image/png	etag:%225bfd4-68c3e153-51f5e;;;%22	https://eduma.thimpress.com/demo-main/wp-content/uploads/sites/95/2013/06/product-3.png	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/uploads/sites/95/2013/06/product-3.png	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:21	42862/42862	---M-Z	200	added ('OK')	text/javascript	etag:%22a76e-68c3e111-41402;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min.js?ver=1713977745	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min2d2b.js	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:22	7802/7802	---M-Z	200	added ('OK')	text/javascript	etag:%221e7a-68c3e111-41404;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script.js?ver=1713977745	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script2d2b.js	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:23	528707/528707	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:19%20GMT	https://eduma.thimpress.com/demo-main/product/luggage-tag/?add-to-cart=138	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/luggage-tag/indexf225.html	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:23	528377/528377	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:19%20GMT	https://eduma.thimpress.com/demo-main/product/luggage-tag/?add-to-cart=142	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/luggage-tag/index24c8.html	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:23	528427/528427	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:20%20GMT	https://eduma.thimpress.com/demo-main/product/luggage-tag/?add-to-cart=140	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/luggage-tag/index6c4d.html	(from https://eduma.thimpress.com/demo-main/product/luggage-tag/)
05:35:23	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-68c3e111-413f6;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick.css?ver=1483475653	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick7f88.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=143)
05:35:24	16375/16375	---M-Z	200	added ('OK')	text/css	etag:%223ff7-68c3e111-413f5;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min.css?ver=1483475653	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min7f88.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=143)
05:35:24	12364/12364	---M-Z	200	added ('OK')	text/css	etag:%22304c-68c3e111-413f2;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style.css?ver=1483475653	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style7f88.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=143)
05:35:24	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.56e.delayed	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=143)
05:35:24	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.56f.delayed	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=143)
05:35:24	42862/42862	---M-Z	200	added ('OK')	text/javascript	etag:%22a76e-68c3e111-41402;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min.js?ver=1483475653	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min7f88.js	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=143)
05:35:25	7802/7802	---M-Z	200	added ('OK')	text/javascript	etag:%221e7a-68c3e111-41404;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script.js?ver=1483475653	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script7f88.js	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=143)
05:35:26	797/797	---M-Z	200	added ('OK')	application/rss+xml	etag:%2231b93d44668ad64642d9118f8cf6093a%22	https://eduma.thimpress.com/demo-main/product/bracelet/feed/	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bracelet/feed/index.html	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:26	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-68c3e111-413f6;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick.css?ver=1093538192	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick0e4c.css	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:27	16375/16375	---M-Z	200	added ('OK')	text/css	etag:%223ff7-68c3e111-413f5;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min.css?ver=1093538192	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min0e4c.css	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:27	12364/12364	---M-Z	200	added ('OK')	text/css	etag:%22304c-68c3e111-413f2;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style.css?ver=1093538192	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style0e4c.css	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:27	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.575.delayed	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:27	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.576.delayed	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Sep%202025%2000:05:25%20GMT	https://eduma.thimpress.com/demo-main/?p=142	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/indexee5b.html	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:29	1261/1261	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2025%20Sep%202025%2000:05:26%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Feduma.thimpress.com%2Fdemo-main%2Fproduct%2Fbracelet%2F&description=Donec%20venenatis%20consequat%20dolor%2C%20ac%20pharetra%20sapien%20feugiat%20eu.%20Ut%20fermentum%20congue%20rhoncus.%20Nullam%20nunc%20tortor%2C%20luctus%20in%20diam%20ut%2C%20tincidunt%20vulputate%20quam.%20Integer%20eget%20neque%20in%20arcu%20pulvinar%20commodo%20at%20nec%20sapien.&media=https%3A%2F%2Feduma.thimpress.com%2Fdemo-main%2Fwp-content%2Fuploads%2Fsites%2F95%2F2013%2F06%2Fproduct-4.png	C:/My%20Web%20Sites/Edu/Edu/pinterest.com/pin/create/button/index177d.html	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:29	288030/288030	---M--	200	added ('OK')	image/png	etag:%224651e-68c3e153-51fb0;;;%22	https://eduma.thimpress.com/demo-main/wp-content/uploads/sites/95/2013/06/product-4.png	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/uploads/sites/95/2013/06/product-4.png	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:30	42862/42862	---M-Z	200	added ('OK')	text/javascript	etag:%22a76e-68c3e111-41402;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min.js?ver=1093538192	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min0e4c.js	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:30	7802/7802	---M-Z	200	added ('OK')	text/javascript	etag:%221e7a-68c3e111-41404;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script.js?ver=1093538192	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script0e4c.js	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:31	528116/528116	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:27%20GMT	https://eduma.thimpress.com/demo-main/product/bracelet/?add-to-cart=137	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bracelet/index7631.html	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:31	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-68c3e111-413f6;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick.css?ver=1918664695	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick8fac.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=142)
05:35:31	528151/528151	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:27%20GMT	https://eduma.thimpress.com/demo-main/product/bracelet/?add-to-cart=1692	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bracelet/indexd414.html	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:31	528103/528103	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:28%20GMT	https://eduma.thimpress.com/demo-main/product/bracelet/?add-to-cart=138	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bracelet/indexf225.html	(from https://eduma.thimpress.com/demo-main/product/bracelet/)
05:35:31	16375/16375	---M-Z	200	added ('OK')	text/css	etag:%223ff7-68c3e111-413f5;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min.css?ver=1918664695	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min8fac.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=142)
05:35:32	12364/12364	---M-Z	200	added ('OK')	text/css	etag:%22304c-68c3e111-413f2;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style.css?ver=1918664695	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style8fac.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=142)
05:35:32	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.57d.delayed	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=142)
05:35:32	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.57e.delayed	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=142)
05:35:32	42862/42862	---M-Z	200	added ('OK')	text/javascript	etag:%22a76e-68c3e111-41402;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min.js?ver=1918664695	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min8fac.js	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=142)
05:35:33	7802/7802	---M-Z	200	added ('OK')	text/javascript	etag:%221e7a-68c3e111-41404;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script.js?ver=1918664695	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script8fac.js	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=142)
05:35:33	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-68c3e111-413f6;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick.css?ver=1520142456	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick1d86.css	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:33	815/815	---M-Z	200	added ('OK')	application/rss+xml	etag:%2231b93d44668ad64642d9118f8cf6093a%22	https://eduma.thimpress.com/demo-main/product/bag-fabric/feed/	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bag-fabric/feed/index.html	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:34	16375/16375	---M-Z	200	added ('OK')	text/css	etag:%223ff7-68c3e111-413f5;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min.css?ver=1520142456	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min1d86.css	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:34	12364/12364	---M-Z	200	added ('OK')	text/css	etag:%22304c-68c3e111-413f2;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style.css?ver=1520142456	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style1d86.css	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:34	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.584.delayed	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:34	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.585.delayed	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Sep%202025%2000:05:32%20GMT	https://eduma.thimpress.com/demo-main/?p=140	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/index248a.html	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:35	1103/1103	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2025%20Sep%202025%2000:05:32%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Feduma.thimpress.com%2Fdemo-main%2Fproduct%2Fbag-fabric%2F&description=Maecenas%20eleifend%20sapien%20erat%2C%20eget%20suscipit%20quam%20volutpat%20condimentum.%20Duis%20gravida%20dui%20enim%2C%20vel%20consectetur%20urna%20commodo%20at.%20Sed%20laoreet%20volutpat%20venenatis.&media=https%3A%2F%2Feduma.thimpress.com%2Fdemo-main%2Fwp-content%2Fuploads%2Fsites%2F95%2F2013%2F06%2Fproduct-6.png	C:/My%20Web%20Sites/Edu/Edu/pinterest.com/pin/create/button/indexa0c4.html	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:35	42862/42862	---M-Z	200	added ('OK')	text/javascript	etag:%22a76e-68c3e111-41402;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min.js?ver=1520142456	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min1d86.js	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:35	319778/319778	---M--	200	added ('OK')	image/png	etag:%22671e6-68c3e153-51f8d;;;%22	https://eduma.thimpress.com/demo-main/wp-content/uploads/sites/95/2013/06/product-6.png	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/uploads/sites/95/2013/06/product-6.png	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:36	7802/7802	---M-Z	200	added ('OK')	text/javascript	etag:%221e7a-68c3e111-41404;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script.js?ver=1520142456	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script1d86.js	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:37	527657/527657	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:33%20GMT	https://eduma.thimpress.com/demo-main/product/bag-fabric/?add-to-cart=137	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bag-fabric/index7631.html	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:37	527860/527860	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:34%20GMT	https://eduma.thimpress.com/demo-main/product/bag-fabric/?add-to-cart=138	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bag-fabric/indexf225.html	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:37	527670/527670	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2000:05:34%20GMT	https://eduma.thimpress.com/demo-main/product/bag-fabric/?add-to-cart=143	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/bag-fabric/indexbcbf.html	(from https://eduma.thimpress.com/demo-main/product/bag-fabric/)
05:35:37	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-68c3e111-413f6;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick.css?ver=434643354	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slickeff4.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=140)
05:35:38	16375/16375	---M-Z	200	added ('OK')	text/css	etag:%223ff7-68c3e111-413f5;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min.css?ver=434643354	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.mineff4.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=140)
05:35:38	12364/12364	---M-Z	200	added ('OK')	text/css	etag:%22304c-68c3e111-413f2;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style.css?ver=434643354	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/styleeff4.css	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=140)
05:35:39	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.58c.delayed	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=140)
05:35:39	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.58d.delayed	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=140)
05:35:39	42862/42862	---M-Z	200	added ('OK')	text/javascript	etag:%22a76e-68c3e111-41402;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.min.js?ver=434643354	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/slick.mineff4.js	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=140)
05:35:40	7802/7802	---M-Z	200	added ('OK')	text/javascript	etag:%221e7a-68c3e111-41404;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-script.js?ver=434643354	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/js/custom-scripteff4.js	(from https://eduma.thimpress.com/demo-main/shop/?add-to-cart=140)
05:35:40	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-68c3e111-413f6;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slick.css?ver=1225810215	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/slickd346.css	(from https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/)
05:35:40	824/824	---M-Z	200	added ('OK')	application/rss+xml	etag:%2231b93d44668ad64642d9118f8cf6093a%22	https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/feed/	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/product/cup-crown-pattern/feed/index.html	(from https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/)
05:35:41	16375/16375	---M-Z	200	added ('OK')	text/css	etag:%223ff7-68c3e111-413f5;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.min.css?ver=1225810215	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/assets/css/swiper-bundle.mind346.css	(from https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/)
05:35:41	12364/12364	---M-Z	200	added ('OK')	text/css	etag:%22304c-68c3e111-413f2;gz%22	https://eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/style.css?ver=1225810215	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/wp-content/plugins/thim-widget-landing/styled346.css	(from https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/)
05:35:41	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.593.delayed	(from https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/)
05:35:41	0/-1	---M--	301	error ('')			https://eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/courses/create-an-lms-website-with-learnpress.594.delayed	(from https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/)
05:35:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Sep%202025%2000:05:39%20GMT	https://eduma.thimpress.com/demo-main/?p=139	C:/My%20Web%20Sites/Edu/Edu/eduma.thimpress.com/demo-main/indexb4d2.html	(from https://eduma.thimpress.com/demo-main/product/cup-crown-pattern/)
